index,predicted_class,predicted_probability,lung_energy_fraction
399,Pneumonia,0.6331640481948853,0.5458270311355591
318,Pneumonia,0.9991825222969055,0.5500549077987671
259,Pneumonia,0.9976790547370911,0.5446024537086487
515,Pneumonia,0.08278509974479675,nan
53,Pneumonia,0.9983600974082947,0.6613036394119263
56,Pneumonia,0.9989451766014099,0.5090305805206299
112,Pneumonia,0.9988608360290527,0.5900629162788391
511,Pneumonia,0.9986068606376648,0.7083054780960083
479,Pneumonia,0.5564810633659363,0.8144084215164185
419,Pneumonia,0.796237587928772,0.6977471709251404
78,Pneumonia,0.9978153705596924,0.5398259162902832
121,Pneumonia,0.9989838004112244,0.6229261755943298
591,Pneumonia,0.17028410732746124,0.16217564046382904
313,Pneumonia,0.9988691210746765,0.5909430980682373
514,Pneumonia,0.9990350008010864,0.60930335521698
483,Pneumonia,0.5790047645568848,0.5795454978942871
228,Pneumonia,0.998698353767395,0.5313993692398071
446,Pneumonia,0.9772994518280029,0.7658687829971313
249,Pneumonia,0.9982178807258606,0.5087366104125977
262,Pneumonia,0.9902522563934326,0.7359084486961365
623,Pneumonia,0.989452064037323,0.6951186060905457
339,Pneumonia,0.9970129728317261,0.624860942363739
276,Pneumonia,0.9993267059326172,0.5464398860931396
307,Pneumonia,0.996460497379303,0.6066792011260986
461,Pneumonia,0.07075171172618866,0.0
572,Pneumonia,0.823969841003418,0.6876428723335266
436,Pneumonia,0.9851568937301636,0.64798903465271
390,Pneumonia,0.9436072707176208,0.6647735238075256
51,Pneumonia,0.9992355108261108,0.556151270866394
462,Pneumonia,0.8459030389785767,0.4881482422351837
